Review #,Brand,Variety,Style,Country,Stars,Top Ten
699,NISSIN,Cup Noodles Salsa Picante Shrimp,Cup,USA,3.5,False
698,NISSIN,Chow Mein Orange Chicken,Tray,USA,4.0,False
697,NISSIN,Spoon-it Rich Hearty Savory Chicken,Pack,USA,3.25,False
696,NISSIN,Big Cup Noodles Spicy Chicken,Cup,USA,3.5,False
695,JFC,Japanese Style Noodle Curry,Bowl,Japan,4.5,False
694,VINA ACECOOK,Kingcook Chicken,Pack,Vietnam,3.5,False
693,CHEWY,Stir Rice Vermicelli Indonesian Gado Gado,Tray,China,2.25,False
692,SAMYANG,Assorted Vegetable Ramen,Pack,South Korea,3.75,False
691,MAMEE,Express Cup Vegetarian,Cup,Malaysia,2.0,False
690,MARUCHAN,Yakisoba Savory Soy Sauce,Tray,USA,3.75,False
689,MEE JANG,Noodle Soup Sour Spicy Shrimp Tom Yum,Bowl,Thailand,2.5,False
688,OHSUNG,Hong Ramyun Soy Peptide Hot Spicy,Pack,South Korea,3.75,False
687,NISSIN,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,3.75,False
686,MI SEDAAP,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,Indonesia,4.5,False
685,INDOMIE,Rasa Sup Buntut Oxtail Soup,Pack,Indonesia,2.75,False
684,DRAGONFLY,Artificial Seafood,Pack,China,3.75,False
683,NONGSHIM,Udon Garlic Teriyaki,Pack,South Korea,4.75,False
682,INDOMIE,Instant Cup Noodles Mi Goreng Satay,Cup,Indonesia,4.25,False
681,NONGSHIM,Hearty Rice Noodle Black Bean Vegetable,Pack,South Korea,3.75,False
680,VINA ACECOOK,Kingcook Shrimp,Pack,Vietnam,2.75,False
679,MAMEE,Express Cup Fried Onion Chicken,Cup,Malaysia,3.25,False
678,WANG,Kitsune Udon,Bowl,South Korea,4.0,False
677,NONGSHIM,Shin Ramyun Shrimp,Pack,China,4.5,False
676,INDOMIE,Spicy Coconut Shrimp,Pack,Indonesia,4.75,False
675,SAMYANG,Nagasaki Jjampong,Pack,South Korea,4.75,False
674,PALDO,Kko Kko Myun,Pack,South Korea,5.0,False
673,OHSUNG,Hong Ramyun Soup Soy Peptide Mild,Pack,South Korea,3.25,False
672,MUG SHOT,Chicken,Pack,UK,3.0,False
671,MUG SHOT,Spicy Sweet & Sour,Pack,UK,3.0,False
670,SAIGON VE WONG,Kung Fu Artificial Chicken Rice Noodle,Bowl,Vietnam,3.5,False
669,NISSIN,Gozen Tempura,Bowl,Japan,4.0,False
668,SAIGON VE WONG,Kung Fu Vegetarian,Bowl,Vietnam,2.0,False
667,NISSIN,Ramen Bowl Kimchi,Bowl,USA,3.0,False
666,LISHAN,Black Rooster Chicken,Pack,Taiwan,1.5,False
665,MAMA,Moo Nam Tok Rice Vermicelli,Pack,Thailand,3.25,False
664,THAI KITCHEN,Bangkok Curry Rice Noodle,Pack,USA,2.75,False
663,PALDO,Jjajangmen Black Bean,Pack,South Korea,4.0,False
662,DAIKOKU,Shokuh Kitsune Udon,Bowl,Japan,4.25,False
661,YAMAMOTO,Ponpoko Tempura Soba,Bowl,Japan,4.25,False
660,LUCKY ME!,Beef Na Beef,Pack,Philippines,3.75,False
659,NISSIN,Ramen Bowl Spicy Shrimp,Bowl,USA,3.0,False
658,PALDO,Hwa King Cup,Cup,South Korea,3.5,False
657,DRAGONFLY,Onion,Pack,China,3.75,False
656,NISSIN,Ramen Bowl Hot & Spicy,Bowl,USA,3.75,False
655,CAP ATOOM BULAN,Mie Telor Asli,Pack,Indonesia,3.0,False
654,MEE JANG,Sour Spicy Chicken Tom Yum,Bowl,Thailand,3.25,False
653,DRAGONFLY,Artificial Pork Ribs,Pack,China,4.0,False
652,SAPPORO ICHIBAN,Shio,Pack,Japan,5.0,False
651,MI SEDAAP,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,4.0,False
650,DRAGONFLY,Artificial Chicken,Pack,China,4.0,False
649,POT NOODLE,Chicken & Mushroom,Cup,UK,3.75,False
648,NONGSHIM,Seafood Ramyun,Pack,South Korea,3.75,False
647,SUNLEE,Tom Yum Shrimp Noodle,Bowl,Thailand,3.5,False
646,YAMAMOTO,Shoyu,Bowl,Japan,4.25,False
645,NONGSHIM,Oolongmen Artificial Chicken,Cup,South Korea,3.75,False
644,SURA,Knife Cut Rice Noodle,Bowl,South Korea,3.75,False
643,WEI CHUAN,Miso Vegetables,Pack,Taiwan,3.25,False
642,LITTLE COOK,Spicy Beef,Cup,Thailand,2.75,False
641,VINA ACECOOK,Hao Hao Shrimp Onion,Pack,Vietnam,3.0,False
640,MASTER KONG,Artificial Spicy Beef,Pack,China,4.25,False
639,NISSIN,Gozen Kitsune Udon,Bowl,Japan,5.0,False
638,GREENOODLE,Yakisoba,Pack,Thailand,3.0,False
637,SNAPDRAGON,Chinese Mushroom Rice Noodle,Cup,Singapore,2.5,False
636,YAMAMORI,Tom Yam Ramen Pork,Pack,Japan,4.75,False
635,OTTOGI,Buckwheat Bibim Ramyon,Pack,South Korea,1.1,False
634,BAIJIA,Sichuan Hot Pot Sweet Potato Thread,Bowl,China,0.5,False
633,MR. UDON,Seafood Selection,Pack,South Korea,3.5,False
632,MR. UDON,Japanese Miso,Pack,South Korea,2.75,False
631,FASHION FOOD,XO Sauce,Bowl,Thailand,1.25,False
630,VE WONG,Kung Fu Artificial Mushroom Pork,Bowl,Taiwan,1.25,False
629,MASTER KONG,Artificial Braised Beef,Pack,China,4.25,False
628,LUCKY ME!,Supreme La Paz Batchoy Beef Garlic,Bowl,Philippines,3.5,False
627,OMACHI,Spaghetti,Pack,Vietnam,3.75,False
626,OTTOGI,Yeul Hot Taste,Bowl,South Korea,3.5,False
625,POT NOODLE,Bombay Bad Boy,Cup,UK,4.0,False
624,MASTER KONG,Artificial Pork,Pack,China,3.75,False
623,WEI WEI,"""A"" Series Vegetarian",Pack,Taiwan,3.25,False
622,DAIKOKU,My Friend Vic Tanuki Udon,Bowl,Japan,4.75,False
621,OTTOGI,Jin Ramen Big Bowl (Hot),Bowl,South Korea,3.5,False
620,VIFON,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,1.25,False
619,YAMAMOTO,Ponpoko Tempura Udon,Bowl,Japan,4.75,False
618,PULMUONE,Cold Noodles By Dad,Pack,South Korea,2.75,False
617,NISSIN,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,3.75,False
616,MAGGI,2 Minute Noodles Thrillin' Curry,Pack,India,2.0,False
615,YAMAMORI,Tom Yam Prawn,Pack,Japan,4.5,False
614,FUKU,Superior Soup Rice Noodle,Pack,Hong Kong,2.5,False
613,SAIGON VE WONG,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3.0,False
612,MARUCHAN,Yakisoba Spicy Chicken,Tray,USA,1.75,False
611,BATCHELORS,Super Noodles Low Fat Sweet Thai Chilli,Pack,UK,2.0,False
610,WEI WEI,"""A"" Series Artificial Chicken",Pack,Taiwan,3.25,False
609,WEI WEI,"""A"" Series Artificial Hot Beef",Pack,Taiwan,3.75,False
608,KOKA,Spicy Black Pepper,Pack,Singapore,5.0,True
607,POT NOODLE,Beef Tomato,Cup,UK,1.5,False
606,SIX FORTUNE,U-Dong,Pack,South Korea,4.0,False
605,LITTLE COOK,Artificial Onion,Cup,Thailand,3.5,False
604,BATCHELORS,Super Noodles Low Fat Chicken Herb,Pack,UK,2.0,False
603,WEI LIH,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,3.75,False
602,NONGSHIM,Oolongmen Artificial Seafood,Cup,South Korea,3.5,False
601,WEI CHUAN,Tomato Vegetables,Pack,Taiwan,4.0,False
600,MARUCHAN,Ramen Noodle Soup Beef,Pack,USA,3.25,False
599,LUCKY ME!,Pancit Canton Extra Hot Chili,Pack,Philippines,4.0,False
598,LITTLE COOK,Vegetarian,Cup,Thailand,3.25,False
597,BATCHELORS,Super Noodles Sweet & sour,Pack,UK,3.5,False
596,THAI KITCHEN,Lemongrass Chili Rice Noodle,Pack,USA,1.5,False
595,THAI KITCHEN,Spring Onion Rice Noodle,Pack,USA,3.75,False
594,HAIOREUM,Asian Style Noodles Seafood,Bowl,South Korea,3.5,False
593,NONGSHIM,Chapagetti Chajang,Pack,South Korea,4.0,False
592,BATCHELORS,Super Noodles Mild Curry,Pack,UK,3.25,False
591,BATCHELORS,Super Noodles To Go Chinese Space Rib,Bowl,UK,2.5,False
590,MAMA,Chand Clear Soup,Bowl,Thailand,3.5,False
589,VIFON,South Korean Style Kim Chee,Bowl,Vietnam,4.25,False
588,VIFON,Tu Quy Pork,Pack,Vietnam,2.75,False
587,SUNLIGHT,Steam Vermicelli,Pack,Taiwan,2.1,False
586,VEDAN,Bah Kut Tea Noodle For Vegetarians,Pack,Taiwan,3.25,False
585,VE WONG,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,1.5,False
584,BAIJIA,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,China,0.0,False
583,VIFON,Phu Gia Cua Crab Bean Thread,Pack,Vietnam,2.25,False
582,KOYO,Tofu & Miso,Pack,USA,2.5,False
581,KOYO,Mushroom,Pack,USA,2.75,False
580,BAIJIA,Hot & Sour Casserole Stewed Rice Noodle,Pack,China,0.0,False
579,BAIJIA,Sichuan Pickled Sweet Potato Thread,Pack,China,1.75,False
578,NONGSHIM,Shin Ramyun Black,Pack,South Korea,4.75,True
577,POT NOODLE,Chinese Chow Mein,Cup,UK,3.0,False
576,MENRAKU,Tempura Soba,Bowl,Japan,3.75,False
575,BATCHELORS,Super Noodles Barbecue Beef,Pack,UK,3.5,False
574,MAGGI,2 Minute Noodles Tricky Tomato,Pack,India,3.75,False
573,NOAH FOODS,Phoya Chicken,Bowl,Vietnam,2.0,False
572,MARUCHAN,Yakisoba Tomato Basil,Tray,USA,3.0,False
571,SHIRAKIKU,Japanese Style Tokusen Sio,Pack,Japan,3.25,False
570,O SUNG,Keopnurungji Rice Snack,Cup,South Korea,2.5,False
569,SAIGON VE WONG,Kung Fu Suc Song Artificial Pork,Bowl,Vietnam,3.0,False
568,PALDO,Gomtang,Cup,South Korea,4.0,False
567,GOKU UMA,Soy Sauce,Bowl,Japan,3.5,False
566,FOODMON,DJ DOC Jjolmyeon,Bowl,South Korea,5.0,False
565,BATCHELORS,Super Noodles To Go Curry,Bowl,UK,4.0,False
564,UNI PRESIDENT,One More Cup Kimchi,Cup,Taiwan,3.75,False
563,YUM YUM,Duck,Pack,Thailand,3.25,False
562,BATCHELORS,Super Noodles Bacon,Pack,UK,4.25,False
561,SAHMYOOK,Vegetable,Pack,South Korea,3.25,False
560,MYOJO,Ippeichan Soy Sauce,Bowl,Japan,4.0,False
559,WAI WAI,Quick Tom Yum Shrimp,Cup,Thailand,3.0,False
558,LONG KOW,Crystal Noodles Vegetables,Bowl,China,1.5,False
557,BATCHELORS,Super Noodles Souther Fried Chicken,Pack,UK,3.75,False
556,MI SEDAAP,Mi Goreng Perisa Asli,Pack,Indonesia,4.75,False
555,BATCHELORS,Super Noodles Chinese Chow Mein,Pack,UK,2.75,False
554,YUM YUM,Shrimp Tom Yum Flavor,Pack,Thailand,3.5,False
553,SAMYANG,60 Ingredients,Cup,South Korea,2.75,False
552,SUPER BIHUN,Kuah Rasa Baso Sapi Rice Noodles,Pack,Indonesia,3.0,False
551,BATCHELORS,Super Noodles Chicken,Pack,UK,3.25,False
550,NISSIN,Taisho Fried Noodle Yakisoba,Pack,Japan,4.25,False
549,MI SEDAAP,Supreme Soto,Pack,Indonesia,4.0,False
548,POT NOODLE,Original Curry,Cup,UK,3.75,False
547,LUCKY ME!,Pancit Canton Sweet Spicy,Pack,Philippines,5.0,False
546,YUM YUM,Vegetable,Pack,Thailand,3.5,False
545,GOLDEN WHEAT,South Korean Style Spicy Beef,Pack,China,3.5,False
544,UNOX,Good Noodles Chicken,Pack,Holland,3.5,False
543,MENRAKU,Curry Udon,Bowl,Japan,4.75,False
542,MI SEDAAP,Mi SupArtificial Chicken Special,Pack,Indonesia,3.0,False
541,YUM YUM,Chicken,Pack,Thailand,3.5,False
540,NISSIN,Top Ramen Chicken,Pack,USA,3.25,False
539,NISSIN,Demae Ramen Chicken,Pack,Japan,3.0,False
538,LUCKY ME!,Lomi Seafood Vegetable,Pack,Philippines,0.5,False
537,MAMA,Pad Kee Mao Drunken,Pack,Thailand,2.0,False
536,OTTOGI,Yeul Ramyun,Pack,South Korea,4.25,False
535,WAI WAI,Chicken Flavor,Pack,Thailand,0.9,False
534,MAMA,Pho Ga,Pack,Thailand,3.1,False
533,PALDO,Gomtang,Pack,South Korea,4.75,False
532,DOLL,Spicy Tomkotsu,Pack,Hong Kong,4.25,False
531,YUM YUM,Beef,Pack,Thailand,3.25,False
530,MEE JANG,Artificial Shrimp Tom yum,Bowl,Thailand,3.5,False
529,SAPPORO ICHIBAN,Hot Spicy Chicken,Pack,USA,2.0,False
528,UNOX,Good Noodles Vegetable,Pack,Holland,3.75,False
527,LITTLE COOK,Wheat Gluten Stewed Duck Flavoured,Bowl,Thailand,2.75,False
526,ANNIE CHUN'S,Soy Ginger Ramen,Pack,USA,1.5,False
525,JML,Artificial Spicy Hot Beef,Pack,China,3.75,False
524,NISSIN,Cup Noodles Spicy Seafood,Cup,Hong Kong,3.75,False
523,DRAGONFLY,Artificial Hot & Sour Shrimp,Bowl,China,4.5,False
522,SAMYANG,Hot Beef,Pack,South Korea,4.25,False
521,MENRAKU,Soy Sauce,Bowl,Japan,4.25,False
520,NAN HSING,Vegetarian Rice Noodles,Bowl,Taiwan,0.25,False
519,SNAPDRAGON,Beijing Vegetable Rice Noodle,Cup,Singapore,2.0,False
518,DRAGONFLY,Artificial Chicken,Bowl,China,4.5,False
517,THAI KITCHEN,Thai Ginger Rice Noodle,Pack,USA,4.25,False
516,WANG,Champong Spicy Seafood,Bowl,South Korea,3.5,False
515,TRADITION,Imitation Beef,Cup,USA,2.5,False
514,SHIRAKIKU,Sanukiya Fresh Spicy Ramen,Bowl,Japan,3.0,False
513,DRAGONFLY,Artificial Onion,Bowl,China,4.0,False
512,PALDO,Big Bowl Noodle,Bowl,South Korea,3.75,False
511,MENRAKU,Miso,Bowl,Japan,2.75,False
510,SNAPDRAGON,South Korean Kimchi Rice Noodle,Cup,Singapore,3.75,False
509,VE WONG,Kung Fu Shrimp,Bowl,Taiwan,4.0,False
508,SAMYANG,Beef,Cup,South Korea,3.75,False
507,DRAGONFLY,Artificial Seafood,Bowl,China,3.75,False
506,NONGSHIM,Oolongmen Beef,Cup,South Korea,2.5,False
505,JML,Artificial Spicy Beef,Pack,China,3.5,False
504,KNORR,Pizza,Pack,Pakistan,3.0,False
503,GREENOODLE,Miso,Pack,Thailand,1.0,False
502,SUNLEE,Beef Rice Stick,Bowl,Thailand,2.0,False
501,NONGSHIM,Neoguri Mild,Pack,South Korea,3.25,False
500,MEXI RAMEN,Soupless Ramen Shallot Teriyaki,Pack,USA,2.5,False
499,DRAGONFLY,Artificial Beef,Bowl,China,4.75,False
498,HSIN TUNG YANG,Tiny Noodle With Oyster Flavor,Pack,Taiwan,0.0,False
497,NISSIN,Demae Iccho Seafood & Abalone Macaroni,Pack,Japan,4.0,False
496,MARUCHAN,Yakisoba Shrimp,Tray,USA,2.75,False
495,OTTOGI,Jin Ramen (Mild),Pack,South Korea,3.25,False
494,SNAPDRAGON,Tomato Seafood Rice Noodle,Cup,Singapore,3.5,False
493,PULMUONE,Fresh Ramen Spicy,Pack,South Korea,3.0,False
492,NOAH FOODS,Phoya Rice Noodles Beef,Bowl,Vietnam,2.75,False
491,JML,Artificial Stew Beef,Pack,China,3.75,False
490,FOODMON,DJ DOC Instant rice Ramen Topokki,Bowl,South Korea,5.0,False
489,JML,Stew Pork,Pack,China,3.25,False
488,KAILO,Big Bowl Crab ,Bowl,Hong Kong,3.5,False
487,KAILO,Big Bowl Artificial Chicken,Bowl,Hong Kong,2.75,False
486,KAMFEN,Japanese U-Don Lobster Scallop,Pack,China,3.0,False
485,OTTOGI,Hot & Spicy Ramen,Cup,South Korea,3.0,False
484,OTTOGI,Bekse Curry Myon,Cup,South Korea,4.25,False
483,ITOMEN,Yellow Buckwheat,Bowl,Japan,4.5,False
482,MENRAKU,Shio,Bowl,Japan,4.5,False
481,THAI KITCHEN,Roasted Garlic Rice Noodle,Bowl,USA,3.75,False
480,THAI KITCHEN,Mushroom Rice Noodle,Bowl,USA,3.25,False
479,NONGSHIM,Potato Noodle Soup,Pack,South Korea,3.75,False
478,VEDAN,Mushroom & Artificial Cuttlefish,Pack,Taiwan,1.75,False
477,MR. UDON,Malaysian Beef Udon,Pack,South Korea,3.0,False
476,ANNIE CHUN'S,Teriyaki Noodle,Bowl,USA,1.75,False
475,GEFEN,Vegetable,Pack,USA,3.25,False
474,SAIGON VE WONG,Kung Fu Rice Noodle Shrimp Crab ,Bowl,Vietnam,3.75,False
473,MYOJO,Ramen-Desse Miso Soybean Paste,Bowl,Japan,4.5,False
472,THAI KITCHEN,Spring Onion Rice Noodle,Bowl,USA,3.75,False
471,KOYO,Lemongrass ginger,Pack,USA,1.5,False
470,MARUCHAN,Ramen Noodle Soup Chicken Mushroom,Pack,USA,3.25,False
469,GEFEN,Chicken,Pack,USA,3.5,False
468,PALDO,Snack Noodle slightly Hot,Pack,South Korea,3.75,False
467,VIFON,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,1.75,False
466,SAIGON VE WONG,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,3.5,False
465,NISSIN,Souper Meal Picante Shrimp Hot Spicy,Bowl,USA,2.75,False
464,MAMA,Vegetable,Pack,Thailand,3.25,False
463,OTTOGI,Ppushu Ppushu Barbecue,Pack,South Korea,3.0,False
462,NISSIN,Top Ramen Shrimp,Pack,USA,3.5,False
461,SAMYANG,Sutah Hot Spicy Beef,Pack,South Korea,3.5,False
460,MENRAKU,Tempura Udon,Bowl,Japan,5.0,False
459,GEFEN,Imitation Chicken Vegetarian,Pack,USA,3.0,False
458,VE WONG,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,3.75,False
457,IBUMIE,Harmee Mee goreng Prawn,Pack,Malaysia,4.5,False
456,VE WONG,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,3.75,False
455,BAIJIA,Single Noble Pickled Radish & Duck,Cup,China,0.25,False
454,KOYO,Asian Vegetable,Pack,USA,1.5,False
453,NONGSHIM,Bowl Noodle Savory Chicken,Bowl,USA,3.25,False
452,MYOJO,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4.0,False
451,MYOJO,Ippeichan Soybean Paste,Bowl,Japan,4.0,False
450,OTTOGI,Ppushu Ppushu Tteobokki,Pack,South Korea,3.25,False
449,WU MU,Beef Flavor Ramen,Pack,Taiwan,4.25,False
448,VE WONG,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75,False
447,VE WONG,Little Prince Bacon,Pack,Vietnam,4.75,False
446,SAU TAO,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25,False
445,INOODLE,Taiwan Style Chow Mein,Pack,Taiwan,2.25,False
444,MR. UDON,Chicken,Pack,South Korea,3.25,False
443,LUCKY ME!,N-Rich Chicken Tinola,Pack,Philippines,4.0,False
442,NONGSHIM,Kalguksoo,Pack,South Korea,4.5,False
441,OTTOGI,Spice Seafood,Pack,South Korea,3.75,False
440,MARUCHAN,Instant Lunch Hot spicy Beef,Cup,USA,2.75,False
439,LITTLE COOK,Tom Yum Seafood Creamy,Bowl,Thailand,3.0,False
438,SAMYANG,Beef,Bowl,South Korea,3.75,False
437,NONGSHIM,Big Bowl Spicy Kimchi,Bowl,South Korea,3.25,False
436,UNIF,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75,False
435,MI SEDAAP,Mie Sambal Goreng,Pack,Indonesia,4.25,False
434,MI SEDAAP,Kari Spesial,Pack,Indonesia,4.5,True
433,LUCKY ME!,Supreme Bulalo,Bowl,Philippines,3.25,False
432,VE WONG,Instant Bean Thread Seafood,Bowl,Taiwan,2.5,False
431,UNIF / TUNG I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75,False
430,QUICKCHOW,Pancit Canton toyo Mansi,Pack,Philippines,5.0,False
429,QUICKCHOW,Chicken Mami,Pack,Philippines,3.75,False
428,KAMFEN,E Men Chicken,Pack,China,3.75,False
427,KOKA,Mi Hai Cua Crab Flavor,Pack,Singapore,5.0,False
426,VIFON,Tu quy Chicken,Pack,Vietnam,3.0,False
425,CHIKARA,Shrimp Udon,Pack,USA,4.5,False
424,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25,False
423,NOODLE TIME,Shin Cup,Cup,South Korea,3.0,False
422,VIFON,Mi Lau Thai Thai Stle,Bowl,Vietnam,4.0,False
421,MYOJO,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75,False
420,SAPPORO ICHIBAN,Beef Flavorc,Cup,USA,3.5,False
419,MYOJO,Ramen Desse Shio,Bowl,Japan,4.25,False
418,INOODLE,Udon Noodle Soup Oriental,Pack,Taiwan,3.75,False
417,VIFON,Tu Quy Spicy Beef,Pack,Vietnam,3.5,False
416,SAPPORO ICHIBAN,Chicken Flavor,Cup,USA,3.75,False
415,VE WONG,Artificial Classic Beef,Bowl,Taiwan,3.75,False
414,DOLL,Artificial Beef Flavor,Pack,Hong Kong,2.5,False
413,SOUPER,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,False
412,MARUCHAN,Midori No Tanuki,Bowl,Japan,4.125,False
411,SUNLEE,Crab Vermicelli,Bowl,Thailand,3.25,False
410,LUCKY ME!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,False
409,PAYLESS,Instant Mami Chicken,Pack,Philippines,4.0,False
408,GOMEX,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25,False
407,OTTOGI,Snack Ramyon,Cup,South Korea,3.5,False
406,VIFON,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,False
405,IBUMIE,Harmee Prawn,Pack,Malaysia,3.25,False
404,VINA ACECOOK,Hao Hao Sate Onion,Pack,Vietnam,3.75,False
403,MARUCHAN,Instant Lunch Lime Flavor with Shrimp,Cup,USA,2.25,False
402,SAU TAO,Noodle King Scallop Thick,Bowl,Hong Kong,3.0,False
401,MYOJO,Suudon Desse Soy Sauce,Bowl,Japan,4.25,False
400,NISSIN,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,False
399,PALDO,Spicy Seafood,Cup,South Korea,3.75,False
398,PALDO,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75,False
397,QUICKCHOW,Quickie Mami La Paz Batchoy,Cup,Philippines,3.0,False
396,VINA ACECOOK,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,False
395,OTTOGI,Jin Ramen (Mild),Cup,South Korea,3.0,False
394,PALDO,Hwa Cup Hot Spicy,Cup,South Korea,3.5,False
393,KAMFEN,Dried Mix Noodles XO Sauce,Tray,China,2.0,False
392,NISSIN,Yakisoba Noodles Karashi,Tray,Japan,5.0,True
391,MYOJO,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25,True
390,MENRAKU,Curry Soba,Bowl,Japan,4.0,False
389,MAMA,Vegetarian Tom Yum,Pack,Thailand,2.75,False
388,MARUCHAN,Instant Lunch Cheddar Cheese,Cup,USA,2.75,False
387,NISSIN,Bowl Noodles Rich & Savory Beef,Bowl,USA,3.75,False
386,US CANNING,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0.0,False
385,VE WONG,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,False
384,NISSIN,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4.0,False
383,LUCKY ME!,Chicken Na Chicken,Pack,Philippines,2.75,False
382,LUCKY ME!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5,False
381,SAIGON VE WONG,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,False
380,RHEE BROS ASSI,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75,False
379,NISSIN,Chow Mein Thai Peanut,Tray,USA,2.5,False
378,VE WONG,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,False
377,SAU TAO,Ho Fan Abalone Chicken,Bowl,Hong Kong,4.0,False
376,SAU TAO,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,False
375,VIFON,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,False
374,VIFON,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,False
373,NISSIN,Cup Noodles Chicken Vegetable,Cup,USA,2.75,False
372,NOODLE TIME,Spicy Thai,Bowl,Canada,0.5,False
371,NISSIN,Chow Noodles Alfredo,Tray,USA,3.75,False
370,FUKU,Superior Soup,Pack,Hong Kong,5.0,False
369,BON GO JANG,Tofu Udon Dosirak,Tray,South Korea,3.75,False
368,KNORR,Chili Pork,Cup,Thailand,3.5,False
367,SAIGON VE WONG,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,False
366,PAYLESS,Pancit Shanghai,Pack,Philippines,2.75,False
365,NISSIN,Cup Noodles Prawn,Cup,Singapore,3.25,False
364,SAU TAO,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,False
363,NISSIN,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,False
362,VINA ACECOOK,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,False
361,TAYHO,Vermicelli With Pork,Bowl,USA,1.25,False
360,NISSIN,Cup Noodles Hearty Chicken,Cup,USA,2.5,False
359,NISSIN,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,False
358,DOLL,Spicy Artificial Pork,Pack,Hong Kong,3.75,False
357,PAYLESS,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4.0,False
356,MARUCHAN,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,False
355,NONGSHIM,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,False
354,MARUCHAN,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3.0,False
353,NISSIN,Top Ramen Chili,Pack,USA,3.25,False
352,MARUCHAN,Ramen Noodle Soup Chili,Pack,USA,2.75,False
351,NISSIN,Top Ramen Picante Beef,Pack,USA,3.0,False
350,NISSIN,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,False
349,OTTOGI,Ramen Bokki,Bowl,South Korea,3.25,False
348,PALDO,Bowl Noodle Kimchi,Bowl,South Korea,3.5,False
347,SUNNY MAID,Mi Chay Vegetarian,Pack,Taiwan,1.75,False
346,PALDO,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,False
345,MYOJO,Charumera Shoyu,Pack,Japan,3.5,False
344,PALDO,Stirfried Kimchi,Pack,South Korea,3.75,False
343,SUPER BIHUN,Goreng Rice Noodles,Pack,Indonesia,4.5,False
342,NONGSHIM,Shin Big Bowl,Bowl,South Korea,3.5,False
341,VINA ACECOOK,Daily Vegetarian,Pack,Vietnam,3.75,False
340,SHIRAKIKU,Japanese Style Tokusen Shoyu,Pack,Japan,4.0,False
339,PAYLESS,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,False
338,NISSIN,Big Cup Noodles Chicken,Cup,USA,2.25,False
337,MARUCHAN,Ramen Noodle Soup Creamy Chicken,Pack,USA,5.0,False
336,SIX FORTUNE,Instant Noodles With Soup,Pack,South Korea,3.5,False
335,GOKU UMA,Hot & Spicy Beef,Bowl,Japan,3.5,False
334,NISSIN,Big Cup Noodles Beef,Cup,USA,2.125,False
333,NISSIN,Big Cup Noodles Shrimp,Cup,USA,2.25,False
332,NONGSHIM,Champong Oriental Noodles,Cup,South Korea,3.75,False
